1620487047.6301389,1620487048.0061388,0.37599992752075195
1620487048.0671422,1620487048.426139,0.3589968681335449
1620487048.4821393,1620487048.8421404,0.3600010871887207
1620487048.8981433,1620487049.2571394,0.3589961528778076
1620487049.3161387,1620487049.6721418,0.3560030460357666
1620487049.729139,1620487050.1021404,0.3730013370513916
1620487050.1581395,1620487050.5271394,0.3689999580383301
1620487050.5831382,1620487050.9601395,0.3770012855529785
1620487051.016139,1620487051.39014,0.37400102615356445
1620487051.4451394,1620487051.8241394,0.3789999485015869
1620487051.8891408,1620487052.2711406,0.3819997310638428
1620487052.3271394,1620487052.7041385,0.3769991397857666
1620487052.7691402,1620487053.1601408,0.39100050926208496
1620487053.2162797,1620487053.5882783,0.37199854850769043
1620487053.6512764,1620487054.0352762,0.3839998245239258
1620487054.097277,1620487054.4808028,0.3835258483886719
1620487054.5374143,1620487054.9174137,0.37999939918518066
1620487054.9764128,1620487055.3542392,0.377826452255249
1620487055.4102383,1620487055.78324,0.3730018138885498
1620487055.839239,1620487056.216241,0.3770020008087158
1620487056.2722385,1620487056.6502426,0.3780040740966797
1620487056.7052386,1620487057.0853925,0.3801538944244385
1620487057.1403923,1620487057.5313954,0.3910031318664551
1620487057.5893943,1620487057.9954543,0.40605998039245605
1620487058.0524526,1620487058.4344528,0.382000207901001
1620487058.4914546,1620487058.8714547,0.38000011444091797
1620487058.9274542,1620487059.2994556,0.37200140953063965
1620487059.355457,1620487059.7434552,0.387998104095459
1620487059.8034568,1620487060.179458,0.37600111961364746
1620487060.2344546,1620487060.6124527,0.37799811363220215
1620487060.6674542,1620487061.0444527,0.3769984245300293
1620487061.099453,1620487061.4634528,0.3639998435974121
1620487061.5194526,1620487061.8934548,0.37400221824645996
1620487061.9484534,1620487062.3264534,0.37800002098083496
1620487062.3824525,1620487062.7615564,0.3791038990020752
1620487062.8165815,1620487063.1978238,0.3812422752380371
1620487063.253695,1620487063.6346543,0.38095927238464355
1620487063.6906886,1620487064.0696826,0.3789939880371094
1620487064.1246223,1620487064.4906511,0.3660287857055664
1620487064.5466743,1620487064.920995,0.37432074546813965
1620487064.9768934,1620487065.3557243,0.3788309097290039
1620487065.4108083,1620487065.7896922,0.37888383865356445
1620487065.8450553,1620487066.2321715,0.3871161937713623
1620487066.2872229,1620487066.6728656,0.38564276695251465
1620487066.7288077,1620487067.1057541,0.37694644927978516
1620487067.1612244,1620487067.5302236,0.3689992427825928
1620487067.584768,1620487067.9563787,0.3716106414794922
1620487068.0147686,1620487068.3912237,0.37645506858825684
1620487068.448055,1620487068.827221,0.3791658878326416
1620487068.882219,1620487069.2632215,0.38100242614746094
1620487069.320016,1620487069.6932251,0.37320923805236816
1620487069.7491026,1620487070.1249301,0.3758275508880615
1620487070.1892142,1620487070.5782342,0.3890199661254883
1620487070.6342194,1620487071.0152802,0.3810608386993408
1620487071.0722232,1620487071.4479818,0.37575864791870117
1620487071.5029466,1620487071.875981,0.3730344772338867
1620487071.9312167,1620487072.3102167,0.3789999485015869
1620487072.3650103,1620487072.7442238,0.3792135715484619
1620487072.800001,1620487073.17622,0.3762190341949463
1620487073.2332463,1620487073.608236,0.37498974800109863
1620487073.6632152,1620487074.045231,0.3820159435272217
1620487074.1012163,1620487074.4715369,0.37032055854797363
1620487074.5265372,1620487074.910537,0.3839998245239258
1620487074.9675386,1620487075.3525383,0.38499975204467773
1620487075.4105368,1620487075.776538,0.3660011291503906
1620487075.8325365,1620487076.2095377,0.3770012855529785
1620487076.2675385,1620487076.6445374,0.3769989013671875
1620487076.7005374,1620487077.0815408,0.38100337982177734
1620487077.1375372,1620487077.5175412,0.3800039291381836
1620487077.5725365,1620487077.9485385,0.37600207328796387
1620487078.0045369,1620487078.3785367,0.37399983406066895
1620487078.4335365,1620487078.8115392,0.3780026435852051
1620487078.8675387,1620487079.2465374,0.3789987564086914
1620487079.302537,1620487079.681537,0.3789999485015869
1620487079.7375383,1620487080.1065388,0.3690004348754883
1620487080.1615365,1620487080.536538,0.3750014305114746
1620487080.5925376,1620487080.9725392,0.3800015449523926
1620487081.027537,1620487081.4085495,0.3810124397277832
1620487081.4645486,1620487081.8425505,0.3780019283294678
1620487081.9005494,1620487082.2745488,0.37399935722351074
1620487082.3305511,1620487082.7085516,0.37800049781799316
1620487082.7645485,1620487083.1395493,0.3750007152557373
1620487083.1955533,1620487083.5735488,0.37799549102783203
1620487083.6295488,1620487084.0305493,0.4010004997253418
1620487084.0855494,1620487084.4735503,0.3880009651184082
1620487084.5295484,1620487084.8970866,0.3675382137298584
1620487084.954085,1620487085.3260868,0.37200164794921875
1620487085.3820846,1620487085.7620854,0.3800008296966553
1620487085.8190875,1620487086.1930854,0.37399792671203613
1620487086.2490847,1620487086.6230853,0.37400054931640625
1620487086.680085,1620487087.058096,0.37801098823547363
1620487087.1130958,1620487087.5011,0.3880043029785156
1620487087.5570974,1620487087.9420958,0.3849983215332031
1620487088.0160966,1620487088.398096,0.38199949264526367
1620487088.4530957,1620487088.8270972,0.37400150299072266
1620487088.8830957,1620487089.2580955,0.3749997615814209
1620487089.313615,1620487089.6816156,0.36800050735473633
1620487089.7366154,1620487090.1156185,0.37900304794311523
1620487090.1716156,1620487090.5566154,0.38499975204467773
1620487090.6116166,1620487091.0036278,0.3920111656188965
