start_time,end_time,time_taken
1629915741.7947938,1629915743.1633587,1.3685648441314697
1629915743.9593573,1629915745.4532342,1.4938769340515137
1629915746.2912366,1629915747.8447206,1.5534839630126953

,Avg.,1.4719752470652263
,Std. Dev.,0.0943850255686049
