start_time,end_time,time_taken
1629915822.6379688,1629915834.1647604,11.5267915725708
1629915835.0359669,1629915848.1742506,13.138283729553223
1629915848.9815319,1629915860.9767416,11.995209693908691

,Avg.,12.220094998677572
,Std. Dev.,0.8289492102835434
