start_time,end_time,time_taken
1628348556.397366,1628348566.2785308,9.881164789199829
1628348567.1086116,1628348576.669225,9.56061339378357
1628348577.465223,1628348587.4430366,9.977813482284546

,Avg.,9.806530555089315
,Std. Dev.,0.2183842488304796
