start_time,end_time,time_taken
1626441296.2317302,1626441359.947046,63.71531581878662
1626441360.003087,1626441423.4882472,63.48516011238098
1626441423.5452754,1626441486.9500468,63.40477132797241
1626441487.0056114,1626441550.2490983,63.2434868812561
1626441550.3068933,1626441613.8203225,63.513429164886475

,Avg.,63.472432661056516
,Std. Dev.,0.17163125861536788
