start_time,end_time,time_taken
1628257745.7572932,1628257746.1517348,0.3944416046142578
1628257747.5256727,1628257747.912186,0.38651323318481445
1628257749.2152557,1628257749.6032412,0.3879854679107666

,Avg.,0.3896467685699463
,Std. Dev.,0.004217191991236201
