start_time,end_time,time_taken
1627207563.5071702,1627207623.818622,60.31145191192627
1627207624.3611317,1627207684.2460904,59.88495874404907
1627207684.791539,1627207744.638091,59.84655213356018
1627207745.1815777,1627207805.273478,60.09190034866333
1627207805.8253098,1627207865.6534574,59.828147649765015
1627207866.2021465,1627207926.6325076,60.43036103248596
1627207927.1822214,1627207988.9367282,61.75450682640076
1627207989.4803047,1627208050.3573325,60.87702775001526
1627208050.8956919,1627208111.6882691,60.792577266693115
1627208112.235826,1627208173.2146819,60.97885584831238
1627208173.7529705,1627208233.9778295,60.22485899925232
1627208234.5298827,1627208295.786907,61.25702428817749
1627208296.332605,1627208357.3183455,60.985740661621094
1627208357.8597035,1627208418.7647095,60.90500593185425
1627208419.305841,1627208479.8951197,60.58927869796753
1627208480.433585,1627208541.5558043,61.12221932411194
1627208542.1062288,1627208602.6419768,60.53574800491333
1627208603.193858,1627208664.4589632,61.26510524749756
1627208665.007655,1627208725.981545,60.97389006614685
1627208726.5294917,1627208787.689482,61.159990310668945

,Avg.,60.69076005220413
,Std. Dev.,0.5359382889631796
