start_time,end_time,time_taken
1628178812.5315876,1628178813.0255003,0.4939126968383789
1628178815.3081985,1628178815.832574,0.5243754386901855
1628178818.1001961,1628178818.6347892,0.5345931053161621

,Avg.,0.5176270802815756
,Std. Dev.,0.021163155822989093
