start_time,end_time,time_taken
1627205143.3839529,1627205202.823995,59.44004225730896
1627205203.3664136,1627205262.419868,59.05345439910889
1627205262.9738815,1627205322.7948592,59.82097768783569
1627205323.3551052,1627205382.955353,59.600247859954834
1627205383.499889,1627205442.6057382,59.105849266052246
1627205443.1481779,1627205501.3896952,58.241517305374146
1627205501.9428544,1627205559.9110134,57.96815896034241
1627205560.4596558,1627205618.7007146,58.24105882644653
1627205619.243923,1627205678.0128038,58.76888084411621
1627205678.5555487,1627205737.11517,58.55962133407593
1627205737.6605656,1627205795.5879598,57.92739415168762
1627205796.12868,1627205854.7395582,58.610878229141235
1627205855.2842379,1627205913.1678302,57.88359236717224
1627205913.7233617,1627205972.7515304,59.02816867828369
1627205973.2954648,1627206033.0595536,59.76408886909485
1627206033.6073713,1627206092.8945432,59.287171840667725
1627206093.4437501,1627206152.7103534,59.266603231430054
1627206153.2570868,1627206212.7914317,59.53434491157532
1627206213.3385384,1627206272.5463321,59.20779371261597
1627206273.0969656,1627206331.6168551,58.51988959312439

,Avg.,58.89148671627045
,Std. Dev.,0.6205038231763643
