1628099327.215075,1628099361.8374505,34.62237548828125
1628099362.6604927,1628099394.808655,32.14816236495972
1628099395.5766542,1628099430.6826687,35.10601449012756

,Avg.,21.929606444141516
,Std. Dev.,11.641935463509256
