start_time,end_time,time_taken
1626293533.8626642,1626293542.242296,8.379631757736206
1626293542.9082952,1626293549.620297,6.712001800537109
1626293550.2752962,1626293556.5701494,6.294853210449219
1626293557.2246766,1626293564.9031858,7.67850923538208
1626293565.5481846,1626293572.3308027,6.782618045806885

,Avg.,7.1695228099823
,Std. Dev.,0.8437266331057786
