start_time,end_time,time_taken
1627642804.5901136,1627642804.7800212,0.18990755081176758
1627642805.4488778,1627642805.6151288,0.16625094413757324
1627642806.290149,1627642806.4618313,0.17168235778808594

,Avg.,0.17594695091247556
,Std. Dev.,0.01239148198246792
