start_time,end_time,time_taken
1627136927.7735934,1627136928.0830011,0.30940771102905273
1627136928.083785,1627136928.4307468,0.34696173667907715
1627136928.4317498,1627136928.7706327,0.3388829231262207
1627136928.7706327,1627136929.1183,0.34766721725463867
1627136929.1183,1627136929.4346673,0.31636738777160645

,Avg.,0.3318573951721191
,Std. Dev.,0.017828196046326347
