1628099266.3204188,1628099286.1262603,19.80584144592285
1628099286.9082353,1628099305.6714022,18.763166904449463
1628099306.451402,1628099326.374936,19.923534154891968

,Avg.,12.433062071468136
,Std. Dev.,6.774389128872563
