start_time,end_time,time_taken
1627319702.1576948,1627319706.0214856,3.86379075050354
1627319706.6212997,1627319710.222754,3.601454257965088
1627319710.788501,1627319714.258892,3.470391035079956

,Avg.,3.645212014516195
,Std. Dev.,0.2003169737381949
