start_time,end_time,time_taken
1622821400.304508,1622821400.4937942,0.1892862319946289
1622821400.4937942,1622821400.684992,0.19119787216186523
1622821400.684992,1622821400.872341,0.1873488426208496
1622821400.872341,1622821401.0560877,0.1837468147277832
1622821401.0560877,1622821401.2478623,0.19177460670471191
1622821401.2478623,1622821401.4349296,0.18706727027893066
1622821401.4349296,1622821401.623597,0.18866729736328125
1622821401.623597,1622821401.7975905,0.17399358749389648
1622821401.7975905,1622821401.9886374,0.19104695320129395
1622821401.9886374,1622821402.177505,0.18886756896972656
1622821402.177505,1622821402.3656006,0.1880955696105957
1622821402.3656006,1622821402.5396824,0.17408180236816406
1622821402.5396824,1622821402.7286801,0.18899774551391602
1622821402.7286801,1622821402.9167821,0.18810200691223145
1622821402.9167821,1622821403.1054394,0.18865728378295898
1622821403.1054394,1622821403.2917635,0.1863241195678711
1622821403.2917635,1622821403.4788315,0.18706798553466797
1622821403.4788315,1622821403.652912,0.17408037185668945
1622821403.652912,1622821403.8413773,0.18846535682678223
1622821403.8413773,1622821404.016867,0.1754896640777588
1622821404.016867,1622821404.1911547,0.1742877960205078
1622821404.1911547,1622821404.3626895,0.17153477668762207
1622821404.3626895,1622821404.5525396,0.1898500919342041
1622821404.5525396,1622821404.7378418,0.1853022575378418
1622821404.7378418,1622821404.9130838,0.17524194717407227
1622821404.9130838,1622821405.0998974,0.1868135929107666
1622821405.0998974,1622821405.2879777,0.1880803108215332
1622821405.2879777,1622821405.4759831,0.1880054473876953
1622821405.4759831,1622821405.6486323,0.17264914512634277
1622821405.6486323,1622821405.8344786,0.18584632873535156
1622821405.8344786,1622821406.0091722,0.17469358444213867
1622821406.0091722,1622821406.1965563,0.18738412857055664
1622821406.1965563,1622821406.3699176,0.17336130142211914
1622821406.3699176,1622821406.5575807,0.18766307830810547
1622821406.5575807,1622821406.7448895,0.18730878829956055
1622821406.7448895,1622821406.9313571,0.18646764755249023
1622821406.9313571,1622821407.1178253,0.18646812438964844
1622821407.1178253,1622821407.305699,0.18787384033203125
1622821407.305699,1622821407.4787512,0.17305207252502441
1622821407.4787512,1622821407.651647,0.1728959083557129
1622821407.651647,1622821407.837217,0.18557000160217285
1622821407.837217,1622821408.0092492,0.17203211784362793
1622821408.0092492,1622821408.1968205,0.18757128715515137
1622821408.1968205,1622821408.3848648,0.18804430961608887
1622821408.3848648,1622821408.5714781,0.1866133213043213
1622821408.5714781,1622821408.7451317,0.17365360260009766
1622821408.7451317,1622821408.932031,0.18689918518066406
1622821408.932031,1622821409.1039636,0.17193269729614258
1622821409.1039636,1622821409.3063474,0.20238375663757324
1622821409.3063474,1622821409.491353,0.18500566482543945
1622821409.491353,1622821409.6815045,0.19015145301818848
1622821409.6815045,1622821409.8530633,0.17155885696411133
1622821409.8530633,1622821410.0389314,0.1858680248260498
1622821410.0389314,1622821410.2262046,0.18727326393127441
1622821410.2262046,1622821410.4142737,0.18806910514831543
1622821410.4142737,1622821410.6030614,0.18878769874572754
1622821410.6030614,1622821410.791058,0.18799662590026855
1622821410.791058,1622821410.9788523,0.18779420852661133
1622821410.9788523,1622821411.1656835,0.18683123588562012
1622821411.1656835,1622821411.3527577,0.1870741844177246
1622821411.3527577,1622821411.5398715,0.18711376190185547
1622821411.5398715,1622821411.7274776,0.1876060962677002
1622821411.7274776,1622821411.915643,0.18816542625427246
1622821411.915643,1622821412.102035,0.18639206886291504
1622821412.102035,1622821412.289851,0.18781590461730957
1622821412.289851,1622821412.4632485,0.17339754104614258
1622821412.4632485,1622821412.6363509,0.17310237884521484
1622821412.6363509,1622821412.8099995,0.17364859580993652
1622821412.8099995,1622821412.9975808,0.18758130073547363
1622821412.9975808,1622821413.1869812,0.18940043449401855
1622821413.1869812,1622821413.3719795,0.1849982738494873
1622821413.3719795,1622821413.5590408,0.18706130981445312
1622821413.5590408,1622821413.7475939,0.1885530948638916
1622821413.7475939,1622821413.9182227,0.17062878608703613
1622821413.9182227,1622821414.1032193,0.1849966049194336
1622821414.1032193,1622821414.2922971,0.18907785415649414
1622821414.2922971,1622821414.4773407,0.1850435733795166
1622821414.4773407,1622821414.6660473,0.188706636428833
1622821414.6660473,1622821414.852694,0.1866466999053955
1622821414.852694,1622821415.025002,0.17230796813964844
1622821415.025002,1622821415.2109706,0.18596863746643066
1622821415.2109706,1622821415.3976243,0.18665361404418945
1622821415.3976243,1622821415.5871143,0.18949007987976074
1622821415.5871143,1622821415.7748241,0.18770980834960938
1622821415.7748241,1622821415.963057,0.1882328987121582
1622821415.963057,1622821416.1469069,0.18384981155395508
1622821416.1469069,1622821416.321026,0.174119234085083
1622821416.321026,1622821416.5094054,0.18837928771972656
1622821416.5094054,1622821416.6832373,0.17383193969726562
1622821416.6832373,1622821416.9163895,0.23315215110778809
1622821416.9163895,1622821417.0877073,0.17131781578063965
1622821417.0877073,1622821417.2730722,0.1853649616241455
1622821417.2730722,1622821417.447261,0.17418885231018066
1622821417.447261,1622821417.6328847,0.1856236457824707
1622821417.6328847,1622821417.807771,0.17488622665405273
1622821417.807771,1622821417.9957407,0.18796968460083008
1622821417.9957407,1622821418.1852548,0.18951416015625
1622821418.1852548,1622821418.3570619,0.17180705070495605
1622821418.3570619,1622821418.5313358,0.17427396774291992
1622821418.5313358,1622821418.7186997,0.187363862991333
1622821418.7186997,1622821418.906595,0.1878952980041504
1622821418.906595,1622821419.0807734,0.1741783618927002
1622821419.0807734,1622821419.2547913,0.17401790618896484
1622821419.2547913,1622821419.44215,0.18735885620117188
1622821419.44215,1622821419.6272147,0.18506455421447754
1622821419.6272147,1622821419.8008132,0.1735985279083252
