start_time,end_time,time_taken
1627134439.8030171,1627134440.1756883,0.37267112731933594
1627134440.1766887,1627134440.5136964,0.3370077610015869
1627134440.5136964,1627134440.8461673,0.3324708938598633
1627134440.8471637,1627134441.2270372,0.37987351417541504
1627134441.2270372,1627134441.5442674,0.317230224609375

,Avg.,0.34785070419311526
,Std. Dev.,0.02707967649459125
