start_time,end_time,time_taken
1627203953.796371,1627204012.8359814,59.039610385894775
1627204013.3946524,1627204072.2863913,58.89173889160156
1627204072.8319938,1627204131.5738883,58.741894483566284
1627204132.1213276,1627204190.9849977,58.863670110702515
1627204191.5348265,1627204250.288453,58.753626585006714
1627204250.8326395,1627204309.375897,58.54325747489929
1627204309.9267037,1627204368.2739258,58.347222089767456
1627204368.8256338,1627204426.9118707,58.08623695373535
1627204427.4819071,1627204485.955784,58.473876953125
1627204486.5023546,1627204545.2556965,58.75334191322327
1627204545.8007126,1627204604.4526517,58.651939153671265
1627204604.9951677,1627204664.3592215,59.36405372619629
1627204664.8925972,1627204723.704015,58.81141781806946
1627204724.2395625,1627204783.0794506,58.83988809585571
1627204783.6246474,1627204842.6094213,58.98477387428284
1627204843.1547425,1627204902.553703,59.39896059036255
1627204903.0924299,1627204961.9783952,58.88596534729004
1627204962.5248196,1627205021.166257,58.641437292099
1627205021.7028997,1627205080.765578,59.06267833709717
1627205081.3099084,1627205140.5858145,59.27590608596802

,Avg.,58.820574808120725
,Std. Dev.,0.3259458063325077
