start_time,end_time,time_taken
1627639108.6868048,1627639236.1546805,127.46787571907043
1627639237.5726516,1627639364.26224,126.68958830833435
1627639365.6506007,1627639491.8690383,126.21843767166138

,Avg.,126.79196723302205
,Std. Dev.,0.6309793512813997
