start_time,end_time,time_taken
1628179191.6496432,1628179195.8786955,4.229052305221558
1628179197.4142466,1628179201.7728996,4.3586530685424805
1628179203.3023589,1628179207.5902238,4.287864923477173

,Avg.,4.29185676574707
,Std. Dev.,0.06489253090204042
