start_time,end_time,time_taken
1622821204.4081767,1622821204.6027133,0.19453668594360352
1622821204.6027133,1622821204.7762146,0.17350125312805176
1622821204.7762146,1622821204.9657938,0.18957924842834473
1622821204.9657938,1622821205.1549492,0.18915534019470215
1622821205.1549492,1622821205.3307745,0.1758253574371338
1622821205.3307745,1622821205.5066483,0.1758737564086914
1622821205.5066483,1622821205.6785665,0.17191815376281738
1622821205.6785665,1622821205.8660622,0.18749570846557617
1622821205.8660622,1622821206.0543742,0.18831205368041992
1622821206.0543742,1622821206.2424715,0.18809723854064941
1622821206.2424715,1622821206.4313705,0.18889904022216797
1622821206.4313705,1622821206.6181397,0.1867692470550537
1622821206.6181397,1622821206.805155,0.18701529502868652
1622821206.805155,1622821206.9916742,0.18651914596557617
1622821206.9916742,1622821207.1802356,0.18856143951416016
1622821207.1802356,1622821207.3680654,0.18782973289489746
1622821207.3680654,1622821207.5538473,0.18578195571899414
1622821207.5538473,1622821207.7416344,0.18778705596923828
1622821207.7416344,1622821207.9294379,0.1878035068511963
1622821207.9294379,1622821208.116437,0.18699908256530762
1622821208.116437,1622821208.3044658,0.18802881240844727
1622821208.3044658,1622821208.4897113,0.18524551391601562
1622821208.4897113,1622821208.6779642,0.18825292587280273
1622821208.6779642,1622821208.8668578,0.18889355659484863
1622821208.8668578,1622821209.067484,0.20062613487243652
1622821209.067484,1622821209.254998,0.187514066696167
1622821209.254998,1622821209.4430618,0.1880638599395752
1622821209.4430618,1622821209.6459067,0.20284485816955566
1622821209.6459067,1622821209.8330572,0.1871504783630371
1622821209.8330572,1622821210.0196652,0.18660807609558105
1622821210.0196652,1622821210.205483,0.18581771850585938
1622821210.205483,1622821210.3805802,0.17509722709655762
1622821210.3805802,1622821210.5711539,0.19057369232177734
1622821210.5711539,1622821210.758875,0.18772101402282715
1622821210.758875,1622821210.9504688,0.19159388542175293
1622821210.9504688,1622821211.1374695,0.18700075149536133
1622821211.1374695,1622821211.3259315,0.1884620189666748
1622821211.3259315,1622821211.5152764,0.1893448829650879
1622821211.5152764,1622821211.7070317,0.1917552947998047
1622821211.7070317,1622821211.895922,0.1888902187347412
1622821211.895922,1622821212.085061,0.18913912773132324
1622821212.085061,1622821212.2731154,0.18805432319641113
1622821212.2731154,1622821212.4475365,0.17442107200622559
1622821212.4475365,1622821212.6225421,0.17500567436218262
1622821212.6225421,1622821212.811591,0.18904876708984375
1622821212.811591,1622821213.0005126,0.18892168998718262
1622821213.0005126,1622821213.1745698,0.1740572452545166
1622821213.1745698,1622821213.3635914,0.18902158737182617
1622821213.3635914,1622821213.536704,0.1731126308441162
1622821213.536704,1622821213.7256162,0.18891215324401855
1622821213.7256162,1622821213.8981125,0.17249631881713867
1622821213.8981125,1622821214.0691593,0.17104673385620117
1622821214.0691593,1622821214.243147,0.17398762702941895
1622821214.243147,1622821214.417641,0.17449402809143066
1622821214.417641,1622821214.589628,0.17198705673217773
1622821214.589628,1622821214.7616346,0.17200660705566406
1622821214.7616346,1622821214.9352252,0.17359066009521484
1622821214.9352252,1622821215.1225367,0.18731141090393066
1622821215.1225367,1622821215.2945971,0.17206048965454102
1622821215.2945971,1622821215.4652054,0.1706082820892334
1622821215.4652054,1622821215.6517897,0.1865842342376709
1622821215.6517897,1622821215.83986,0.18807029724121094
1622821215.83986,1622821216.0282114,0.18835139274597168
1622821216.0282114,1622821216.2142148,0.1860034465789795
1622821216.2142148,1622821216.4012163,0.18700146675109863
1622821216.4012163,1622821216.5736,0.17238378524780273
1622821216.5736,1622821216.7603114,0.18671131134033203
1622821216.7603114,1622821216.9472783,0.1869668960571289
1622821216.9472783,1622821217.1192245,0.17194628715515137
1622821217.1192245,1622821217.3068204,0.18759584426879883
1622821217.3068204,1622821217.4932792,0.18645882606506348
1622821217.4932792,1622821217.6823015,0.18902230262756348
1622821217.6823015,1622821217.8553152,0.17301368713378906
1622821217.8553152,1622821218.0438075,0.1884922981262207
1622821218.0438075,1622821218.231835,0.18802738189697266
1622821218.231835,1622821218.419483,0.18764805793762207
1622821218.419483,1622821218.6093585,0.18987560272216797
1622821218.6093585,1622821218.7959895,0.1866309642791748
1622821218.7959895,1622821218.9824128,0.18642330169677734
1622821218.9824128,1622821219.1685903,0.18617749214172363
1622821219.1685903,1622821219.356592,0.1880016326904297
1622821219.356592,1622821219.5472925,0.19070053100585938
1622821219.5472925,1622821219.7343626,0.18707013130187988
1622821219.7343626,1622821219.9232407,0.18887805938720703
1622821219.9232407,1622821220.0987012,0.1754605770111084
1622821220.0987012,1622821220.285467,0.1867656707763672
1622821220.285467,1622821220.4724984,0.18703150749206543
1622821220.4724984,1622821220.660554,0.18805551528930664
1622821220.660554,1622821220.8366914,0.17613744735717773
1622821220.8366914,1622821221.023785,0.18709373474121094
1622821221.023785,1622821221.210555,0.18676996231079102
1622821221.210555,1622821221.3980756,0.18752050399780273
1622821221.3980756,1622821221.570434,0.17235851287841797
