start_time,end_time,time_taken
1629970538.1820586,1629970550.4930327,12.31097412109375
1629970551.815987,1629970564.079772,12.263784885406494
1629970565.3809528,1629970577.6045978,12.223644971847534

,Avg.,12.266134659449259
,Std. Dev.,0.043711968104353294
