start_time,end_time,time_taken
1626546489.6952693,1626546523.7274504,34.03218102455139
1626546524.4856925,1626546554.789827,30.304134607315063
1626546555.5150757,1626546586.8718877,31.356812000274658
1626546587.571571,1626546618.7836819,31.21211075782776
1626546619.3642776,1626546649.7101493,30.345871686935425

,Avg.,31.45022201538086
,Std. Dev.,1.5219264701191257
