start_time,end_time,time_taken
1628077374.9494338,1628077399.3179364,24.368502616882324
1628077400.6396058,1628077425.2357416,24.59613585472107
1628077426.6428275,1628077451.3970115,24.754184007644653

,Avg.,24.572940826416016
,Std. Dev.,0.1938840911437689
