start_time,end_time,time_taken
1627313344.7887187,1627313530.7648382,185.97611951828003
1627313531.9376247,1627313721.6333463,189.69572162628174
1627313722.8029602,1627313916.1096227,193.30666255950928

,Avg.,189.65950123469034
,Std. Dev.,3.6654057425343667
