start_time,end_time,time_taken
1628067763.9136412,1628067765.5204968,1.6068556308746338
1628067766.3864965,1628067768.0562327,1.6697361469268799
1628067768.9022322,1628067770.416292,1.5140597820281982

,Avg.,1.5968838532765706
,Std. Dev.,0.07831577049589572
