start_time,end_time,time_taken
1628064848.4647915,1628064849.2076447,0.7428531646728516
1628064850.0197837,1628064850.7397718,0.7199881076812744
1628064851.5642705,1628064852.2881196,0.7238490581512451

,Avg.,0.7288967768351237
,Std. Dev.,0.012239783729327101
