start_time,end_time,time_taken
1626454718.432367,1626454780.977067,62.544699907302856
1626454781.2661095,1626454843.9025576,62.63644814491272
1626454844.1895642,1626454906.837725,62.64816069602966
1626454907.1237345,1626454969.6620426,62.53830814361572
1626454969.9456077,1626455032.388162,62.442554235458374

,Avg.,62.56203422546387
,Std. Dev.,0.08380643456433949
