start_time,end_time,time_taken
1627232167.0965867,1627232168.7548335,1.6582467555999756
1627232169.261059,1627232170.8011093,1.5400502681732178
1627232171.304399,1627232172.791138,1.486738920211792

,Avg.,1.5616786479949951
,Std. Dev.,0.08777570569452216
