start_time,end_time,time_taken
1627319000.3672502,1627319000.5957673,0.2285170555114746
1627319001.2039328,1627319001.4215553,0.2176225185394287
1627319002.0608053,1627319002.2916596,0.23085427284240723

,Avg.,0.22566461563110352
,Std. Dev.,0.0070620209881411475
